date,temp,humidity,precip,windspeed,district,year,datetimeEpoch
12/3/2022,26.4,87.6,23.997,16.9,Puttalam,2022,
12/4/2022,26.5,85.8,3.5,15.1,Puttalam,2022,
12/5/2022,26.5,84.4,0.6,20.5,Puttalam,2022,
12/6/2022,26.5,80.1,0,22.3,Puttalam,2022,
12/7/2022,25.4,76.8,0.8,22,Puttalam,2022,
12/8/2022,24.6,74.5,13.601,37.4,Puttalam,2022,
12/9/2022,26.9,79,4.999,29.5,Puttalam,2022,
12/10/2022,26.9,82.5,4,22.3,Puttalam,2022,
12/11/2022,26.7,84.7,0.001,22.3,Puttalam,2022,
12/12/2022,27,79.8,0,12.2,Puttalam,2022,
12/13/2022,26.8,81.5,0.4,12.2,Puttalam,2022,
12/14/2022,26.7,80.6,0,21.6,Puttalam,2022,
12/15/2022,26.4,79.1,0.4,18.7,Puttalam,2022,
12/16/2022,26.4,80.5,0.4,25.6,Puttalam,2022,
12/17/2022,26.3,79.7,0.4,22.3,Puttalam,2022,
12/18/2022,25.1,90.7,32.606,25.9,Puttalam,2022,
12/19/2022,26.5,87.2,1.602,21.6,Puttalam,2022,
12/20/2022,25.5,90.9,12.903,20.5,Puttalam,2022,
12/21/2022,25.7,85.9,0.201,24.8,Puttalam,2022,
12/22/2022,26.4,82.4,0.7,25.9,Puttalam,2022,
12/23/2022,26.3,84.4,14.998,22,Puttalam,2022,
12/24/2022,25.8,89,12.106,25.6,Puttalam,2022,
12/25/2022,26.3,86.2,0.001,15.1,Puttalam,2022,
12/26/2022,26.9,82.8,0.001,9,Puttalam,2022,
12/27/2022,27.1,84.7,0.6,14,Puttalam,2022,
12/28/2022,27.2,78.8,0,20.2,Puttalam,2022,
12/29/2022,26.4,76.4,0,20.2,Puttalam,2022,
12/30/2022,25.9,80.3,0,18.7,Puttalam,2022,
12/31/2022,26.1,80.7,0,20.5,Puttalam,2022,
1/1/2023,26.1,74.2,0,25.2,Puttalam,2023,
1/2/2023,26,74.9,0,20.9,Puttalam,2023,
1/3/2023,25.6,78,0,22,Puttalam,2023,
1/4/2023,26.5,78.8,0.6,22.7,Puttalam,2023,
1/5/2023,25.6,87.5,6.002,24.8,Puttalam,2023,
1/6/2023,25.2,89.5,15.007,22.7,Puttalam,2023,
1/7/2023,25.9,82.1,3.602,24.5,Puttalam,2023,
1/8/2023,25.3,77.6,0,26.6,Puttalam,2023,
1/9/2023,25,74.5,0,23.4,Puttalam,2023,
1/10/2023,25,76.1,0,22.3,Puttalam,2023,
1/11/2023,24.6,76.2,0,20.2,Puttalam,2023,
1/12/2023,24.9,75.3,0,20.9,Puttalam,2023,
1/13/2023,25.5,79.3,0,19.1,Puttalam,2023,
1/14/2023,25.6,81.3,0,18,Puttalam,2023,
1/15/2023,25.5,85.7,3,20.5,Puttalam,2023,
1/16/2023,25.4,86.9,36.995,19.4,Puttalam,2023,
1/17/2023,25.7,79.9,0,23.8,Puttalam,2023,
1/18/2023,25.1,73.4,0,25.9,Puttalam,2023,
1/19/2023,25.3,75.2,0,22.3,Puttalam,2023,
1/20/2023,25.7,79.6,0.2,26.6,Puttalam,2023,
1/21/2023,25.5,82.4,1.3,22.7,Puttalam,2023,
1/22/2023,25.9,86,20.097,20.9,Puttalam,2023,
1/23/2023,26,83.6,9.204,17.6,Puttalam,2023,
1/24/2023,25.9,77.3,0,20.5,Puttalam,2023,
1/25/2023,25.7,79.8,0,20.2,Puttalam,2023,
1/26/2023,25.6,82.3,0,19.1,Puttalam,2023,
1/27/2023,25.8,77.7,0,22,Puttalam,2023,
1/28/2023,25.6,80.9,1,22,Puttalam,2023,
1/29/2023,26,83.9,0,19.4,Puttalam,2023,
1/30/2023,25.4,88.6,16.798,23.4,Puttalam,2023,
1/31/2023,25.4,87.7,7.999,27.7,Puttalam,2023,
2/1/2023,25.5,89.6,5.903,38.2,Puttalam,2023,
2/2/2023,26.7,85.4,1.503,20.9,Puttalam,2023,
2/3/2023,26.5,85.4,0.001,21.6,Puttalam,2023,
2/4/2023,26.6,81.8,0.1,22.7,Puttalam,2023,
2/5/2023,26.2,82.6,2,20.2,Puttalam,2023,
2/6/2023,26.3,86.3,17.898,18,Puttalam,2023,
2/7/2023,27,82.2,0.1,20.9,Puttalam,2023,
2/8/2023,26.6,83.1,0.1,20.9,Puttalam,2023,
2/9/2023,26.5,81.8,0,20.5,Puttalam,2023,
2/10/2023,25.8,80.7,0,20.5,Puttalam,2023,
2/11/2023,26,78.8,0,20.2,Puttalam,2023,
2/12/2023,25.6,78,0,20.5,Puttalam,2023,
2/13/2023,25.9,78.1,0,20.5,Puttalam,2023,
2/14/2023,25.6,72.4,0,21.2,Puttalam,2023,
2/15/2023,25.4,71.5,0,24.8,Puttalam,2023,
2/16/2023,26.2,74.1,0,21.6,Puttalam,2023,
2/17/2023,26.7,79.6,0.4,19.8,Puttalam,2023,
2/18/2023,26.5,85.1,6.199,19.8,Puttalam,2023,
2/19/2023,26.4,84.9,0.801,17.6,Puttalam,2023,
2/20/2023,27.1,79.3,0,20.5,Puttalam,2023,
2/21/2023,26.3,70.5,0,19.8,Puttalam,2023,
2/22/2023,26.7,73.1,0,20.9,Puttalam,2023,
2/23/2023,27.1,76.6,0,20.2,Puttalam,2023,
2/24/2023,27.2,77.9,0.1,20.5,Puttalam,2023,
2/25/2023,26.3,72.4,0,25.2,Puttalam,2023,
2/26/2023,26.5,75.7,0,22.7,Puttalam,2023,
2/27/2023,26.7,82.3,4,23.8,Puttalam,2023,
2/28/2023,27.7,78.6,0.8,22.7,Puttalam,2023,
3/1/2023,27.5,76.4,0,22.7,Puttalam,2023,
3/2/2023,27.3,74.9,0,24.1,Puttalam,2023,
3/3/2023,26.6,82.5,27.997,24.1,Puttalam,2023,
3/4/2023,27,83.4,9.998,20.5,Puttalam,2023,
3/5/2023,27.5,80,0.1,19.8,Puttalam,2023,
3/6/2023,27.6,78.6,0.2,20.5,Puttalam,2023,
3/7/2023,28.1,75.4,0,22.7,Puttalam,2023,
3/8/2023,27.9,77.4,0,24.5,Puttalam,2023,
3/9/2023,27.5,80,0.4,18.4,Puttalam,2023,
3/10/2023,27.9,79.1,0.5,18.7,Puttalam,2023,
3/11/2023,28,78.8,0.2,22,Puttalam,2023,
3/12/2023,28.4,75.5,0,19.8,Puttalam,2023,
3/13/2023,28.1,76.9,0,16.6,Puttalam,2023,
3/14/2023,27.8,80.1,0.001,13.3,Puttalam,2023,
3/15/2023,27.4,81.9,11.998,12.6,Puttalam,2023,
3/16/2023,28.2,77,0,18.7,Puttalam,2023,
3/17/2023,28.1,79.4,7.011,18.7,Puttalam,2023,
3/18/2023,27.7,84,0.001,15.8,Puttalam,2023,
3/19/2023,27.8,81.1,0.001,15.8,Puttalam,2023,
3/20/2023,28.3,81.3,0.5,15.1,Puttalam,2023,
3/21/2023,28.7,80.3,0.002,15.1,Puttalam,2023,
3/22/2023,28.2,81.4,0.001,16.6,Puttalam,2023,
3/23/2023,28.1,80.5,2.6,17.3,Puttalam,2023,
3/24/2023,28.4,78.6,0.3,9,Puttalam,2023,
3/25/2023,28.7,79.4,1,13,Puttalam,2023,
3/26/2023,28.9,79.3,0.5,10.4,Puttalam,2023,
3/27/2023,29,81.2,1,13.7,Puttalam,2023,
3/28/2023,28.8,82.3,1.3,9.7,Puttalam,2023,
3/29/2023,28.6,81.7,1.4,12.6,Puttalam,2023,
3/30/2023,28.7,80.4,0,11.5,Puttalam,2023,
3/31/2023,28.9,81,0.001,15.8,Puttalam,2023,
4/1/2023,28.5,81.6,0.001,15.1,Puttalam,2023,
4/2/2023,27.9,83.4,38.999,15.5,Puttalam,2023,
4/3/2023,27.8,82.9,0.007,17.6,Puttalam,2023,
4/4/2023,28.5,77.8,1.4,12.2,Puttalam,2023,
4/5/2023,28.7,78.8,1.6,10.1,Puttalam,2023,
4/6/2023,28.5,80,2.8,11.9,Puttalam,2023,
4/7/2023,28,78.9,3.999,11.9,Puttalam,2023,
4/8/2023,28.8,76.1,2,14.4,Puttalam,2023,
4/9/2023,29.4,74.5,0.3,17.6,Puttalam,2023,
4/10/2023,29.7,73.9,0,20.2,Puttalam,2023,
4/11/2023,29.6,75.8,0.1,19.1,Puttalam,2023,
4/12/2023,29.6,80.5,0.2,11.2,Puttalam,2023,
4/13/2023,29.2,83.9,1.3,15.1,Puttalam,2023,
4/14/2023,29.1,83.1,0.004,15.1,Puttalam,2023,
4/15/2023,28.8,82.3,1.2,16.2,Puttalam,2023,
4/16/2023,29.2,80.8,0.5,12.6,Puttalam,2023,
4/17/2023,29.7,79.2,0.3,13.7,Puttalam,2023,
4/18/2023,29.9,79.6,1.2,18.4,Puttalam,2023,
4/19/2023,29.6,79.4,1,18.4,Puttalam,2023,
4/20/2023,29.3,78.6,0.5,22.7,Puttalam,2023,
4/21/2023,29.4,79,1.3,19.1,Puttalam,2023,
4/22/2023,29.4,79.6,3.6,17.6,Puttalam,2023,
4/23/2023,28.5,81.5,3,13.7,Puttalam,2023,
4/24/2023,27.8,83.8,31.095,9.7,Puttalam,2023,
4/25/2023,27.4,85.8,4.2,15.5,Puttalam,2023,
4/26/2023,28.4,84.4,4.3,11.5,Puttalam,2023,
4/27/2023,28.3,83.8,5.599,11.2,Puttalam,2023,
4/28/2023,27.2,86.9,17.897,12.6,Puttalam,2023,
4/29/2023,27.8,84,5.306,15.5,Puttalam,2023,
4/30/2023,28,84.4,10.003,19.8,Puttalam,2023,
5/1/2023,27,89.1,17.098,15.8,Puttalam,2023,
5/2/2023,27.3,89.3,67.79,18.7,Puttalam,2023,
5/3/2023,28.2,83.6,45.704,11.2,Puttalam,2023,
5/4/2023,27.5,84.4,39.995,19.4,Puttalam,2023,
5/5/2023,29,81.3,1.3,20.9,Puttalam,2023,
5/6/2023,28.2,85.5,23,19.1,Puttalam,2023,
5/7/2023,29.5,80.9,1,16.2,Puttalam,2023,
5/8/2023,28.9,84,0.002,20.5,Puttalam,2023,
5/9/2023,28.8,85.5,7.3,24.5,Puttalam,2023,
5/10/2023,28.6,86.2,1.8,31,Puttalam,2023,
5/11/2023,29.5,82.5,0.8,32.4,Puttalam,2023,
5/12/2023,29.5,82.2,0.5,32.8,Puttalam,2023,
5/13/2023,29.9,82.4,0.2,31,Puttalam,2023,
5/14/2023,30.2,80.8,0,27,Puttalam,2023,
5/15/2023,30,82.6,0.5,23.4,Puttalam,2023,
5/16/2023,29.9,83.7,0.1,21.6,Puttalam,2023,
5/17/2023,29.5,83.8,1.7,20.9,Puttalam,2023,
5/18/2023,29.4,81.9,0.4,24.5,Puttalam,2023,
5/19/2023,29.1,83.7,1.4,24.8,Puttalam,2023,
5/20/2023,28.6,83.3,1.5,25.6,Puttalam,2023,
5/21/2023,28.9,81.3,0.9,23,Puttalam,2023,
5/22/2023,29.2,82,0.9,18.4,Puttalam,2023,
5/23/2023,29.4,79.9,0.5,22.3,Puttalam,2023,
5/24/2023,29.6,79,0.1,23,Puttalam,2023,
5/25/2023,30,78.7,0.2,26.3,Puttalam,2023,
5/26/2023,30.1,79.5,0,23.8,Puttalam,2023,
5/27/2023,30,82.6,0.9,24.1,Puttalam,2023,
5/28/2023,29.7,83.5,0.002,20.2,Puttalam,2023,
5/29/2023,29.3,83.6,0.9,20.2,Puttalam,2023,
5/30/2023,29.5,82.2,0.8,22,Puttalam,2023,
5/31/2023,29.2,85,3,26.6,Puttalam,2023,
6/1/2023,29.5,83.5,1.7,27.7,Puttalam,2023,
6/2/2023,29.7,83.2,1.3,27,Puttalam,2023,
6/3/2023,29.5,82.1,1.4,28.8,Puttalam,2023,
6/4/2023,29.3,81.7,0.2,30.2,Puttalam,2023,
6/5/2023,29.4,81.7,0.4,28.1,Puttalam,2023,
6/6/2023,29.5,81.6,1.2,32,Puttalam,2023,
6/7/2023,29.4,80.7,1,32.4,Puttalam,2023,
6/8/2023,29.1,81,1.1,33.1,Puttalam,2023,
6/9/2023,29.4,79,0.2,33.1,Puttalam,2023,
6/10/2023,29.4,81.2,0.6,29.5,Puttalam,2023,
6/11/2023,29.3,82.2,2.1,28.8,Puttalam,2023,
6/12/2023,29.1,80.7,0.9,30.6,Puttalam,2023,
6/13/2023,29.5,79.6,0.4,29.9,Puttalam,2023,
6/14/2023,29.6,81.4,0.3,27.4,Puttalam,2023,
6/15/2023,29.8,81,0,26.6,Puttalam,2023,
6/16/2023,29.2,80.9,0.3,31.7,Puttalam,2023,
6/17/2023,29,82,1.3,29.5,Puttalam,2023,
6/18/2023,29.3,80.3,1.1,28.4,Puttalam,2023,
6/19/2023,29,81.9,2.1,29.2,Puttalam,2023,
6/20/2023,28.5,84.8,2.1,26.3,Puttalam,2023,
6/21/2023,29,82.1,1.2,26.3,Puttalam,2023,
6/22/2023,29.2,81.6,0.4,28.1,Puttalam,2023,
6/23/2023,29.3,79.8,0,24.8,Puttalam,2023,
6/24/2023,28.7,81.8,2.7,32,Puttalam,2023,
6/25/2023,28.7,79.3,0.7,31.7,Puttalam,2023,
6/26/2023,28.3,81.3,1.2,32,Puttalam,2023,
6/27/2023,28.7,77.9,0,25.9,Puttalam,2023,
6/28/2023,28.7,80.9,1.8,31,Puttalam,2023,
6/29/2023,29,80.3,0.3,26.6,Puttalam,2023,
6/30/2023,29.1,80.7,1.6,29.9,Puttalam,2023,
7/1/2023,28.5,84.7,1,29.9,Puttalam,2023,
7/2/2023,28.5,82.5,5.1,32.4,Puttalam,2023,
7/3/2023,28.2,80.3,0.4,36.4,Puttalam,2023,
7/4/2023,27.9,81.2,8.1,35.3,Puttalam,2023,
7/5/2023,28,80.2,2.4,30.2,Puttalam,2023,
7/6/2023,28.2,81,3,27.4,Puttalam,2023,
7/7/2023,28.4,80.7,0,25.2,Puttalam,2023,
7/8/2023,28.7,80.8,0,19.8,Puttalam,2023,
7/9/2023,28.1,83.9,0,20.5,Puttalam,2023,
7/10/2023,28,85.1,0.6,22.7,Puttalam,2023,
7/11/2023,28.4,82.1,0,25.6,Puttalam,2023,
7/12/2023,28.5,82.2,1.5,28.8,Puttalam,2023,
7/13/2023,28.6,79.8,0.5,29.5,Puttalam,2023,
7/14/2023,28.6,80.3,0,24.8,Puttalam,2023,
7/15/2023,28.7,81.6,0.2,25.2,Puttalam,2023,
7/16/2023,28.6,83,0.3,28.4,Puttalam,2023,
7/17/2023,28.6,81.6,0,32.8,Puttalam,2023,
7/18/2023,28.6,81.4,0.9,32.4,Puttalam,2023,
7/19/2023,28.4,82.6,0.8,30.6,Puttalam,2023,
7/20/2023,28.6,82,0,32.4,Puttalam,2023,
7/21/2023,28.7,80.8,0,32,Puttalam,2023,
7/22/2023,28.6,82.2,0,31.7,Puttalam,2023,
7/23/2023,28.2,82.5,0.1,28.4,Puttalam,2023,
7/24/2023,28.2,84.2,0.3,30.2,Puttalam,2023,
7/25/2023,28,82.3,1.9,29.5,Puttalam,2023,
7/26/2023,28.1,83.1,1.5,27.7,Puttalam,2023,
7/27/2023,28.5,79.7,0,22.7,Puttalam,2023,
7/28/2023,28.5,80.1,0,25.6,Puttalam,2023,
7/29/2023,28.6,79.5,0,20.5,Puttalam,2023,
7/30/2023,28.3,81.2,0,24.1,Puttalam,2023,
7/31/2023,28.2,81.6,0,27.7,Puttalam,2023,
8/1/2023,28.3,81.5,0,28.8,Puttalam,2023,
8/2/2023,28.6,80.1,0,30.2,Puttalam,2023,
8/3/2023,28.7,80.8,0,24.5,Puttalam,2023,
8/4/2023,29,77,0,19.8,Puttalam,2023,
8/5/2023,28.6,79.5,0,18.4,Puttalam,2023,
8/6/2023,28.6,79.4,0,23,Puttalam,2023,
8/7/2023,28.5,79.7,0,25.2,Puttalam,2023,
8/8/2023,28.5,80.1,0,22,Puttalam,2023,
8/9/2023,28.5,80.7,0,23.8,Puttalam,2023,
8/10/2023,28.6,82.1,0.6,19.4,Puttalam,2023,
8/11/2023,28.6,80.7,1.5,25.6,Puttalam,2023,
8/12/2023,28.7,79.8,0,20.9,Puttalam,2023,
8/13/2023,28.7,76.8,0,26.6,Puttalam,2023,
8/14/2023,28.5,76.9,0,25.6,Puttalam,2023,
8/15/2023,28.5,76.4,0.3,22.7,Puttalam,2023,
8/16/2023,28.7,77.3,0,27.4,Puttalam,2023,
8/17/2023,28.6,79.1,0.3,28.4,Puttalam,2023,
8/18/2023,28.8,78.5,0,26.6,Puttalam,2023,
8/19/2023,28.9,75.7,0,27,Puttalam,2023,
8/20/2023,29.1,77.5,0,20.9,Puttalam,2023,
8/21/2023,29.3,77.7,0,23.8,Puttalam,2023,
8/22/2023,29.1,78,0.9,23,Puttalam,2023,
8/23/2023,29.2,77.8,0,24.5,Puttalam,2023,
8/24/2023,29.2,78,0.1,23.8,Puttalam,2023,
8/25/2023,29,78.8,0.1,22.3,Puttalam,2023,
8/26/2023,29.3,76.8,0.2,23,Puttalam,2023,
8/27/2023,29.1,79.7,1.8,26.3,Puttalam,2023,
8/28/2023,28,83.9,2.8,27.7,Puttalam,2023,
8/29/2023,28.4,81.9,3.1,22.3,Puttalam,2023,
8/30/2023,28.2,84,2,23.8,Puttalam,2023,
8/31/2023,27.7,85.5,1,28.4,Puttalam,2023,
9/1/2023,27.8,85.4,2,28.4,Puttalam,2023,
9/2/2023,27.5,86.7,3.2,27,Puttalam,2023,
9/3/2023,28.5,80.1,0.002,31.3,Puttalam,2023,
9/4/2023,28.3,81.6,5.4,28.4,Puttalam,2023,
9/5/2023,27.5,85,8.699,30.2,Puttalam,2023,
9/6/2023,26.7,88.8,25.999,31.3,Puttalam,2023,
9/7/2023,27.6,84.2,1.6,31,Puttalam,2023,
9/8/2023,28.5,80.4,7.6,31.3,Puttalam,2023,
9/9/2023,28.2,82.4,0.1,29.9,Puttalam,2023,
9/10/2023,27.8,83.7,1.8,28.1,Puttalam,2023,
9/11/2023,28.6,80.5,0.7,29.2,Puttalam,2023,
9/12/2023,28.2,83.4,7.1,28.1,Puttalam,2023,
9/13/2023,27.6,85.8,4.2,29.5,Puttalam,2023,
9/14/2023,27.8,81.4,1.5,27.4,Puttalam,2023,
9/15/2023,28.5,82.3,0.4,24.8,Puttalam,2023,
9/16/2023,27.8,83.9,7,23,Puttalam,2023,
9/17/2023,26.7,87.4,2,23.8,Puttalam,2023,
9/18/2023,26.7,87.2,13.398,24.8,Puttalam,2023,
9/19/2023,27.7,82.9,10.5,21.6,Puttalam,2023,
9/20/2023,28,83,3,23.8,Puttalam,2023,
9/21/2023,27.1,88.1,30.796,25.9,Puttalam,2023,
9/22/2023,27.9,82.8,0.4,25.9,Puttalam,2023,
9/23/2023,28.5,82.3,0.1,24.1,Puttalam,2023,
9/24/2023,28.8,81.9,0.2,25.6,Puttalam,2023,
9/25/2023,28.5,84,1.8,26.6,Puttalam,2023,
9/26/2023,28.2,85.3,3.2,27,Puttalam,2023,
9/27/2023,27.9,85.9,0.3,27.7,Puttalam,2023,
9/28/2023,26.8,89.5,21.898,28.1,Puttalam,2023,
9/29/2023,26.5,90.3,13.499,26.6,Puttalam,2023,
9/30/2023,26.7,90.2,6,27.4,Puttalam,2023,
10/1/2023,27.1,89.5,8.399,24.8,Puttalam,2023,
10/2/2023,27.2,87.5,5.1,28.1,Puttalam,2023,
10/3/2023,27,87.9,29.996,24.8,Puttalam,2023,
10/4/2023,27.2,87.6,10.299,25.6,Puttalam,2023,
10/5/2023,27.5,87.9,2.3,21.6,Puttalam,2023,
10/6/2023,27.8,87.5,1.6,20.2,Puttalam,2023,
10/7/2023,28.1,85.3,0.2,20.2,Puttalam,2023,
10/8/2023,28.1,84.6,1.001,15.8,Puttalam,2023,
10/9/2023,27.9,86,0.003,16.6,Puttalam,2023,
10/10/2023,27.3,87,0.1,19.1,Puttalam,2023,
10/11/2023,27.2,86.2,0.2,21.2,Puttalam,2023,
10/12/2023,28.1,84,2.002,17.3,Puttalam,2023,
10/13/2023,27.3,86.9,26.001,17.6,Puttalam,2023,
10/14/2023,26.6,87.2,20.003,22,Puttalam,2023,
10/15/2023,27.8,79.5,0,15.5,Puttalam,2023,
10/16/2023,27,87,1.202,16.9,Puttalam,2023,
10/17/2023,26.1,89.6,29.699,9.4,Puttalam,2023,
10/18/2023,26.6,88.5,5.999,13,Puttalam,2023,
10/19/2023,27.1,86.1,0.007,14.4,Puttalam,2023,
10/20/2023,27.4,83.9,4.6,15.1,Puttalam,2023,
10/21/2023,27.4,86.2,0.001,13.3,Puttalam,2023,
10/22/2023,27,87,0.2,16.6,Puttalam,2023,
10/23/2023,27.7,84.1,0.004,13,Puttalam,2023,
10/24/2023,27.5,84,0.002,11.5,Puttalam,2023,
10/25/2023,28,80.5,0,10.8,Puttalam,2023,
10/26/2023,27.9,80.5,0.3,16.2,Puttalam,2023,
10/27/2023,26.8,87.3,48.695,9.7,Puttalam,2023,
10/28/2023,26.8,87.4,29.998,10.1,Puttalam,2023,
10/29/2023,26.8,85.6,12.799,18.4,Puttalam,2023,
10/30/2023,27.4,85.1,0.4,18,Puttalam,2023,
10/31/2023,27.1,86.6,11.2,10.8,Puttalam,2023,
11/1/2023,27,86.9,15.998,9,Puttalam,2023,
11/2/2023,26.7,87.9,48.414,14.4,Puttalam,2023,
11/3/2023,26.7,88.9,22.014,15.1,Puttalam,2023,
11/4/2023,26.9,86.3,35.998,9.7,Puttalam,2023,
11/5/2023,26.7,88.4,15.5,16.9,Puttalam,2023,
11/6/2023,26.8,88.7,5.301,17.6,Puttalam,2023,
11/7/2023,27,86.9,68.994,6.5,Puttalam,2023,
11/8/2023,27,86.4,6.002,9.7,Puttalam,2023,
11/9/2023,27.1,87.1,1.301,11.9,Puttalam,2023,
11/10/2023,27.6,87.3,2,16.2,Puttalam,2023,
11/11/2023,26.6,90.2,3.005,18.7,Puttalam,2023,
11/12/2023,26.6,88.7,0.201,17.3,Puttalam,2023,
11/13/2023,26.5,89.7,51.992,25.2,Puttalam,2023,
11/14/2023,27.4,85.9,1.301,19.8,Puttalam,2023,
11/15/2023,27.8,85.1,0.2,16.2,Puttalam,2023,
11/16/2023,27.8,86.3,3,11.9,Puttalam,2023,
11/17/2023,27.5,86.8,10.999,7.9,Puttalam,2023,
11/18/2023,26.5,89.7,13.1,18,Puttalam,2023,
11/19/2023,27.2,86.7,1.8,15.1,Puttalam,2023,
11/20/2023,27.8,85.6,1.402,9.7,Puttalam,2023,
11/21/2023,26.8,88.8,94.994,11.2,Puttalam,2023,
11/22/2023,27.3,86.6,0.302,10.8,Puttalam,2023,
11/23/2023,28.1,82.9,2,12.6,Puttalam,2023,
11/24/2023,27.9,84.7,2.8,16.9,Puttalam,2023,
11/25/2023,28,81.5,0.4,19.4,Puttalam,2023,
11/26/2023,27.8,84.4,5,21.6,Puttalam,2023,
11/27/2023,27.5,85.1,0.2,18.7,Puttalam,2023,
11/28/2023,27.2,85.3,0.3,19.8,Puttalam,2023,
11/29/2023,26.5,88.9,1,15.8,Puttalam,2023,
11/30/2023,26,91.9,4.201,18.4,Puttalam,2023,
12/1/2023,27.1,86.8,1.201,20.9,Puttalam,2023,
12/2/2023,27.5,89.5,30.998,18.7,Puttalam,2023,
12/3/2023,27.1,90.6,25.997,21.6,Puttalam,2023,
12/4/2023,27.6,87.7,0.8,21.6,Puttalam,2023,
12/5/2023,27.8,86.5,6,19.4,Puttalam,2023,
12/6/2023,28.3,84.3,0.002,13,Puttalam,2023,
12/7/2023,27.2,87.3,95.187,10.1,Puttalam,2023,
12/8/2023,27.2,86.7,1.001,16.2,Puttalam,2023,
12/9/2023,26.8,89.9,2.601,17.6,Puttalam,2023,
12/10/2023,27.2,86.4,4.8,18.7,Puttalam,2023,
12/11/2023,26.8,85.9,12.998,18.4,Puttalam,2023,
12/12/2023,27,80.1,0,24.8,Puttalam,2023,
12/13/2023,26.4,85,11.403,25.6,Puttalam,2023,
12/14/2023,26.5,89.1,17.701,20.5,Puttalam,2023,
12/15/2023,26.3,91.9,68.898,21.6,Puttalam,2023,
12/16/2023,27.3,87.2,0.9,23.4,Puttalam,2023,
12/17/2023,27,86.3,0.1,20.5,Puttalam,2023,
12/18/2023,26.5,89,5.7,22.3,Puttalam,2023,
12/19/2023,27.2,87.7,6.599,23.4,Puttalam,2023,
12/20/2023,27.6,84.8,0.6,20.9,Puttalam,2023,
12/21/2023,27.2,84.3,0.1,22.7,Puttalam,2023,
12/22/2023,27.2,82.4,0.2,21.2,Puttalam,2023,
12/23/2023,27,85.7,0.2,23,Puttalam,2023,
12/24/2023,27.7,81.7,0.8,22,Puttalam,2023,
12/25/2023,27.6,79.8,0.3,24.8,Puttalam,2023,
12/26/2023,27.5,83.7,0.201,31.7,Puttalam,2023,
12/27/2023,27.4,84,0.504,28.8,Puttalam,2023,
12/28/2023,26.9,87.8,24.499,23,Puttalam,2023,
12/29/2023,26.8,87.1,14.999,24.1,Puttalam,2023,
12/30/2023,27.4,82.9,0.2,25.6,Puttalam,2023,
12/31/2023,26.2,88.3,22.202,18.7,Puttalam,2023,
1/1/2024,26.6,84.8,0.002,26.6,Puttalam,2024,
1/2/2024,27.3,81,0.3,19.4,Puttalam,2024,
1/3/2024,27.1,84.6,0,16.6,Puttalam,2024,
1/4/2024,27.5,85,0.001,14,Puttalam,2024,
1/5/2024,27.2,86.9,0.2,19.4,Puttalam,2024,
1/6/2024,26.7,89.9,15.997,23,Puttalam,2024,
1/7/2024,25.8,95.6,1.201,13,Puttalam,2024,
1/8/2024,25.1,95.6,6.8,17.3,Puttalam,2024,
1/9/2024,25.7,92.4,43.005,23.8,Puttalam,2024,
1/10/2024,26.6,90.9,1.6,20.5,Puttalam,2024,
1/11/2024,26.7,84.9,0,24.1,Puttalam,2024,
1/12/2024,26.7,83.6,0,17.6,Puttalam,2024,
1/13/2024,26,86.3,0,19.4,Puttalam,2024,
1/14/2024,25.2,80.7,0,23.8,Puttalam,2024,
1/15/2024,25.4,81,0,14,Puttalam,2024,
1/16/2024,26,85.6,0,11.9,Puttalam,2024,
1/17/2024,27.2,90.2,1,12.2,Puttalam,2024,
1/18/2024,26.1,95.4,0.501,6.5,Puttalam,2024,
1/19/2024,26.8,91.4,2,9,Puttalam,2024,
1/20/2024,27.9,85.9,0,10.4,Puttalam,2024,
1/21/2024,27.1,86.5,0,20.2,Puttalam,2024,
1/22/2024,26.3,84,0,19.1,Puttalam,2024,
1/23/2024,26,79.6,0,17.6,Puttalam,2024,
1/24/2024,26.1,81.3,0,7.6,Puttalam,2024,
1/25/2024,25.9,83.3,0,21.2,Puttalam,2024,
1/26/2024,26.3,83.4,0,19.8,Puttalam,2024,
1/27/2024,26.5,85.9,0,9.7,Puttalam,2024,
1/28/2024,26.2,85.3,0,19.1,Puttalam,2024,
1/29/2024,26.7,88.2,0.002,16.2,Puttalam,2024,
1/30/2024,26.4,92.3,0,9.7,Puttalam,2024,
1/31/2024,27.5,87.7,0.7,11.2,Puttalam,2024,
2/1/2024,28,84.2,0,18.7,Puttalam,2024,
2/2/2024,28.1,80.4,0,19.1,Puttalam,2024,
2/3/2024,27.4,84.3,0,19.1,Puttalam,2024,
2/4/2024,27.6,85.3,0.4,20.9,Puttalam,2024,
2/5/2024,27.4,76.6,0,21.6,Puttalam,2024,
2/6/2024,27.1,78.2,0,18.7,Puttalam,2024,
2/7/2024,27.1,78.7,0,18.7,Puttalam,2024,
2/8/2024,27.3,79,0,21.2,Puttalam,2024,
2/9/2024,27.4,80.1,0,21.2,Puttalam,2024,
2/10/2024,27,79.2,0,24.1,Puttalam,2024,
2/11/2024,27.2,81.4,0,21.2,Puttalam,2024,
2/12/2024,27.4,87.2,3.9,20.5,Puttalam,2024,
2/13/2024,27.9,82.5,0,21.2,Puttalam,2024,
2/14/2024,27.5,84.7,0.3,20.5,Puttalam,2024,
2/15/2024,27.9,81.2,0,18.7,Puttalam,2024,
